trip_id,arrival_time,departure_time,location_group_id,location_id,stop_id,stop_sequence,stop_headsign,start_pickup_drop_off_window,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint,pickup_booking_rule_id,drop_off_booking_rule_id
20250407-Weekend-01-924-0-1700,17:17:41,17:17:41,,,F241-17,13,,,0,0,0,3,14574.726,0,,
20250407-Weekend-01-924-0-1700,17:19:00,17:19:00,,,F241-18,14,,,0,0,0,3,15386.036,1,,
20250407-Weekend-01-924-0-1700,17:19:05,17:19:05,,,F241-01,15,,,0,0,0,3,15552.029,0,,
20250407-Weekend-01-924-0-1700,17:19:28,17:19:28,,,F241-03,16,,,0,0,0,3,16309.649,0,,
20250407-Weekend-01-924-0-1700,17:19:35,17:19:35,,,F241-28,17,,,0,0,0,3,16529.69,0,,
20250407-Weekend-01-924-0-1700,17:19:46,17:19:46,,,F241-19,18,,,0,0,0,3,16892.057,0,,
20250407-Weekend-01-924-0-1700,17:20:34,17:20:34,,,F251-20,19,,,0,0,0,3,18460.32,0,,
20250407-Weekend-01-924-0-1700,17:21:00,17:21:00,,,F251-24,20,,,0,0,0,3,19274.9,1,,
20250407-Weekend-01-924-0-1700,17:21:35,17:21:35,,,F251-25,21,,,0,0,0,3,19755.062,0,,
20250407-Weekend-01-924-0-1700,17:22:45,17:22:45,,,F251-29,22,,,0,0,0,3,20697.418,0,,
20250407-Weekend-01-924-0-1700,17:24:04,17:24:04,,,F251-30,23,,,0,0,0,3,21757.57,0,,
20250407-Weekend-01-924-0-1700,17:24:42,17:24:42,,,F251-31,24,,,0,0,0,3,22274.668,0,,
20250407-Weekend-01-924-0-1700,17:25:15,17:25:15,,,F251-32,25,,,0,0,0,3,22713.902,0,,
20250407-Weekend-01-924-0-1700,17:26:37,17:26:37,,,F252-21,26,,,0,0,0,3,23830.953,0,,
20250407-Weekend-01-924-0-1700,17:27:17,17:27:17,,,F252-22,27,,,0,0,0,3,24365.021,0,,
20250407-Weekend-01-924-0-1700,17:27:45,17:27:45,,,F252-02,28,,,0,0,0,3,24747.355,0,,
20250407-Weekend-01-924-0-1700,17:28:39,17:28:39,,,F252-23,29,,,0,0,0,3,25471.03,0,,
20250407-Weekend-01-924-0-1700,17:29:00,17:29:00,,,F252-24,30,,,0,0,0,3,25753.49,0,,
20250407-Weekend-01-924-0-1700,17:29:19,17:29:19,,,F252-25,31,,,0,0,0,3,26012.04,0,,
20250407-Weekend-01-924-0-1700,17:29:45,17:29:45,,,F252-26,32,,,0,0,0,3,26360.432,0,,
20250407-Weekend-01-924-0-1700,17:30:06,17:30:06,,,F252-03,33,,,0,0,0,3,26642.94,0,,
20250407-Weekend-01-924-0-1700,17:30:40,17:30:40,,,F252-05,34,,,0,0,0,3,27107.129,0,,
20250407-Weekend-01-924-0-1700,17:31:18,17:31:18,,,F262-03,35,,,0,0,0,3,27610.252,0,,
20250407-Weekend-01-924-0-1700,17:31:58,17:31:58,,,F262-16,36,,,0,0,0,3,28156.295,0,,
20250407-Weekend-01-924-0-1700,17:32:16,17:32:16,,,F262-02,37,,,0,0,0,3,28391.885,0,,
20250407-Weekend-01-924-0-1700,17:33:04,17:33:04,,,F261-06,38,,,0,0,0,3,29036.76,0,,
20250407-Weekend-01-924-0-1700,17:34:00,17:34:00,,,F261-35,39,,,0,0,0,3,29790.62,1,,
20250407-Weekend-01-924-0-1700,17:35:00,17:35:00,,,F261-01,40,,,0,0,0,3,30054.9,1,,
20250407-Weekend-01-924-0-1700,17:35:23,17:35:23,,,F261-02,41,,,0,0,0,3,30363.64,0,,
20250407-Weekend-01-924-0-1700,17:35:42,17:35:42,,,F261-39,42,,,0,0,1,1,30619.193,0,,
20250407-Weekend-01-924-0-1700,17:48:00,17:48:00,,,F912-26,43,En transit - Descente seulement,,1,0,1,1,40292.605,1,,
20250407-Weekend-01-924-0-1700,17:49:01,17:49:01,,,F912-48,44,En transit - Descente seulement,,1,0,1,1,40625.996,0,,
20250407-Weekend-01-924-0-1700,17:51:00,17:51:00,,,F912-01,45,En transit - Descente seulement,,1,0,1,1,41266.504,1,,
20250407-Weekend-01-924-1-0855,08:55:00,08:55:00,,,F912-01,0,,,0,1,1,1,0,1,,
20250407-Weekend-01-924-1-0855,08:56:00,08:56:00,,,F912-18,1,,,0,1,1,1,293.5691,1,,
20250407-Weekend-01-924-1-0855,09:06:20,09:06:20,,,F261-45,2,,,0,0,0,3,10418.707,0,,
20250407-Weekend-01-924-1-0855,09:06:37,09:06:37,,,F261-03,3,,,0,0,0,3,10696.3,0,,
20250407-Weekend-01-924-1-0855,09:07:00,09:07:00,,,F261-05,4,,,0,0,0,3,11057.578,1,,
20250407-Weekend-01-924-1-0855,09:08:00,09:08:00,,,F261-35,5,,,0,0,0,3,11385.005,1,,
20250407-Weekend-01-924-1-0855,09:08:55,09:08:55,,,F261-04,6,,,0,0,0,3,12197.939,0,,
20250407-Weekend-01-924-1-0855,09:09:39,09:09:39,,,F262-01,7,,,0,0,0,3,12848.984,0,,
20250407-Weekend-01-924-1-0855,09:09:53,09:09:53,,,F262-17,8,,,0,0,0,3,13058.677,0,,
20250407-Weekend-01-924-1-0855,09:10:30,09:10:30,,,F262-18,9,,,0,0,0,3,13604.875,0,,
20250407-Weekend-01-924-1-0855,09:11:03,09:11:03,,,F252-01,10,,,0,0,0,3,14098.15,0,,
20250407-Weekend-01-924-1-0855,09:11:38,09:11:38,,,F252-04,11,,,0,0,0,3,14607.403,0,,
20250407-Weekend-01-924-1-0855,09:11:57,09:11:57,,,F252-27,12,,,0,0,0,3,14889.988,0,,
20250407-Weekend-01-924-1-0855,09:12:20,09:12:20,,,F252-28,13,,,0,0,0,3,15237.479,0,,
20250407-Weekend-01-924-1-0855,09:12:41,09:12:41,,,F252-29,14,,,0,0,0,3,15546.025,0,,
20250407-Weekend-01-924-1-0855,09:12:57,09:12:57,,,F252-30,15,,,0,0,0,3,15779.683,0,,
20250407-Weekend-01-924-1-0855,09:13:44,09:13:44,,,F252-31,16,,,0,0,0,3,16473.662,0,,
20250407-Weekend-01-924-1-0855,09:14:16,09:14:16,,,F252-32,17,,,0,0,0,3,16947.967,0,,
20250407-Weekend-01-924-1-0855,09:14:48,09:14:48,,,F252-33,18,,,0,0,0,3,17419.275,0,,
20250407-Weekend-01-924-1-0855,09:16:08,09:16:08,,,F251-33,19,,,0,0,0,3,18599.54,0,,
20250407-Weekend-01-924-1-0855,09:16:28,09:16:28,,,F251-34,20,,,0,0,0,3,18889.113,0,,
20250407-Weekend-01-924-1-0855,09:17:09,09:17:09,,,F251-35,21,,,0,0,0,3,19493.227,0,,
20250407-Weekend-01-924-1-0855,09:18:20,09:18:20,,,F251-36,22,,,0,0,0,3,20554.656,0,,
20250407-Weekend-01-924-1-0855,09:19:24,09:19:24,,,F251-37,23,,,0,0,0,3,21496.275,0,,
20250407-Weekend-01-924-1-0855,09:20:00,09:20:00,,,F251-38,24,,,0,0,0,3,22018.508,1,,
20250407-Weekend-01-924-1-0855,09:20:00,09:20:00,,,F251-39,25,,,0,0,0,3,22019.506,0,,
20250407-Weekend-01-924-1-0855,09:20:44,09:20:44,,,F251-40,26,,,0,0,0,3,22731.46,0,,
20250407-Weekend-01-924-1-0855,09:22:25,09:22:25,,,F241-23,27,,,0,0,0,3,24361.068,0,,
20250407-Weekend-01-924-1-0855,09:22:48,09:22:48,,,F241-24,28,,,0,0,0,3,24724.531,0,,
20250407-Weekend-01-924-1-0855,09:23:02,09:23:02,,,F241-02,29,,,0,0,0,3,24953.195,0,,
20250407-Weekend-01-924-1-0855,09:23:50,09:23:50,,,FL241-01,30,,,0,0,0,3,25713.225,0,,
20250407-Weekend-01-924-1-0855,09:24:00,09:24:00,,,F241-25,31,,,0,0,0,3,25872.094,1,,
20250407-Weekend-01-924-1-0855,09:24:10,09:24:10,,,F241-08,32,,,0,0,0,3,26002.014,0,,
20250407-Weekend-01-924-1-0855,09:25:00,09:25:00,,,F241-26,33,,,0,0,0,3,26598.285,0,,
20250407-Weekend-01-924-1-0855,09:28:23,09:28:23,,,F231-16,34,,,0,0,0,3,29010.39,0,,
20250407-Weekend-01-924-1-0855,09:29:30,09:29:30,,,F231-14,35,,,0,0,0,3,29809.443,0,,
20250407-Weekend-01-924-1-0855,09:31:00,09:31:00,,,F231-01,36,,,0,0,0,3,30877.787,1,,
20250407-Weekend-01-924-1-0855,09:32:09,09:32:09,,,F231-13,37,,,0,0,0,3,31957.049,0,,
20250407-Weekend-01-924-1-0855,09:35:55,09:35:55,,,F213-10,38,,,0,0,0,3,35457.91,0,,
20250407-Weekend-01-924-1-0855,09:37:08,09:37:08,,,F213-15,39,,,0,0,0,3,36588.395,0,,
20250407-Weekend-01-924-1-0855,09:37:30,09:37:30,,,F213-08,40,,,0,0,0,3,36922.91,0,,
20250407-Weekend-01-924-1-0855,09:38:19,09:38:19,,,F213-13,41,,,0,0,0,3,37684.664,0,,
20250407-Weekend-01-924-1-0855,09:39:16,09:39:16,,,F213-07,42,,,0,0,0,3,38573.164,0,,
20250407-Weekend-01-924-1-0855,09:40:00,09:40:00,,,F213-06,43,,,0,0,0,3,39243.18,1,,
20250407-Weekend-01-924-1-0855,09:41:06,09:41:06,,,F213-04,44,,,0,0,0,3,40294.637,0,,
20250407-Weekend-01-924-1-0855,09:41:26,09:41:26,,,F213-12,45,,,0,0,0,3,40595.195,0,,
20250407-Weekend-01-924-1-0855,09:42:00,09:42:00,,,F213-01,46,,,0,0,0,3,41129.414,1,,
20250407-Weekend-01-924-1-1155,11:55:00,11:55:00,,,F912-01,0,,,0,1,1,1,0,1,,
20250407-Weekend-01-924-1-1155,11:56:00,11:56:00,,,F912-18,1,,,0,1,1,1,293.5691,1,,
20250407-Weekend-01-924-1-1155,12:06:20,12:06:20,,,F261-45,2,,,0,0,0,3,10418.707,0,,
20250407-Weekend-01-924-1-1155,12:06:37,12:06:37,,,F261-03,3,,,0,0,0,3,10696.3,0,,
20250407-Weekend-01-924-1-1155,12:07:00,12:07:00,,,F261-05,4,,,0,0,0,3,11057.578,1,,
20250407-Weekend-01-924-1-1155,12:08:00,12:08:00,,,F261-35,5,,,0,0,0,3,11385.005,1,,
20250407-Weekend-01-924-1-1155,12:08:55,12:08:55,,,F261-04,6,,,0,0,0,3,12197.939,0,,
20250407-Weekend-01-924-1-1155,12:09:39,12:09:39,,,F262-01,7,,,0,0,0,3,12848.984,0,,
20250407-Weekend-01-924-1-1155,12:09:53,12:09:53,,,F262-17,8,,,0,0,0,3,13058.677,0,,
20250407-Weekend-01-924-1-1155,12:10:30,12:10:30,,,F262-18,9,,,0,0,0,3,13604.875,0,,
20250407-Weekend-01-924-1-1155,12:11:03,12:11:03,,,F252-01,10,,,0,0,0,3,14098.15,0,,
20250407-Weekend-01-924-1-1155,12:11:38,12:11:38,,,F252-04,11,,,0,0,0,3,14607.403,0,,
20250407-Weekend-01-924-1-1155,12:11:57,12:11:57,,,F252-27,12,,,0,0,0,3,14889.988,0,,
20250407-Weekend-01-924-1-1155,12:12:20,12:12:20,,,F252-28,13,,,0,0,0,3,15237.479,0,,
20250407-Weekend-01-924-1-1155,12:12:41,12:12:41,,,F252-29,14,,,0,0,0,3,15546.025,0,,
20250407-Weekend-01-924-1-1155,12:12:57,12:12:57,,,F252-30,15,,,0,0,0,3,15779.683,0,,
20250407-Weekend-01-924-1-1155,12:13:44,12:13:44,,,F252-31,16,,,0,0,0,3,16473.662,0,,
20250407-Weekend-01-924-1-1155,12:14:16,12:14:16,,,F252-32,17,,,0,0,0,3,16947.967,0,,
20250407-Weekend-01-924-1-1155,12:14:48,12:14:48,,,F252-33,18,,,0,0,0,3,17419.275,0,,
20250407-Weekend-01-924-1-1155,12:16:08,12:16:08,,,F251-33,19,,,0,0,0,3,18599.54,0,,
20250407-Weekend-01-924-1-1155,12:16:28,12:16:28,,,F251-34,20,,,0,0,0,3,18889.113,0,,
20250407-Weekend-01-924-1-1155,12:17:09,12:17:09,,,F251-35,21,,,0,0,0,3,19493.227,0,,
20250407-Weekend-01-924-1-1155,12:18:20,12:18:20,,,F251-36,22,,,0,0,0,3,20554.656,0,,
20250407-Weekend-01-924-1-1155,12:19:24,12:19:24,,,F251-37,23,,,0,0,0,3,21496.275,0,,
20250407-Weekend-01-924-1-1155,12:20:00,12:20:00,,,F251-38,24,,,0,0,0,3,22018.508,1,,
20250407-Weekend-01-924-1-1155,12:20:00,12:20:00,,,F251-39,25,,,0,0,0,3,22019.506,0,,
20250407-Weekend-01-924-1-1155,12:20:44,12:20:44,,,F251-40,26,,,0,0,0,3,22731.46,0,,
20250407-Weekend-01-924-1-1155,12:22:25,12:22:25,,,F241-23,27,,,0,0,0,3,24361.068,0,,
20250407-Weekend-01-924-1-1155,12:22:48,12:22:48,,,F241-24,28,,,0,0,0,3,24724.531,0,,
20250407-Weekend-01-924-1-1155,12:23:02,12:23:02,,,F241-02,29,,,0,0,0,3,24953.195,0,,
20250407-Weekend-01-924-1-1155,12:23:50,12:23:50,,,FL241-01,30,,,0,0,0,3,25713.225,0,,
20250407-Weekend-01-924-1-1155,12:24:00,12:24:00,,,F241-25,31,,,0,0,0,3,25872.094,1,,
20250407-Weekend-01-924-1-1155,12:24:10,12:24:10,,,F241-08,32,,,0,0,0,3,26002.014,0,,
20250407-Weekend-01-924-1-1155,12:25:00,12:25:00,,,F241-26,33,,,0,0,0,3,26598.285,0,,
20250407-Weekend-01-924-1-1155,12:28:23,12:28:23,,,F231-16,34,,,0,0,0,3,29010.39,0,,
20250407-Weekend-01-924-1-1155,12:29:30,12:29:30,,,F231-14,35,,,0,0,0,3,29809.443,0,,
20250407-Weekend-01-924-1-1155,12:31:00,12:31:00,,,F231-01,36,,,0,0,0,3,30877.787,1,,
20250407-Weekend-01-924-1-1155,12:32:09,12:32:09,,,F231-13,37,,,0,0,0,3,31957.049,0,,
20250407-Weekend-01-924-1-1155,12:35:55,12:35:55,,,F213-10,38,,,0,0,0,3,35457.91,0,,
20250407-Weekend-01-924-1-1155,12:37:08,12:37:08,,,F213-15,39,,,0,0,0,3,36588.395,0,,
20250407-Weekend-01-924-1-1155,12:37:30,12:37:30,,,F213-08,40,,,0,0,0,3,36922.91,0,,
20250407-Weekend-01-924-1-1155,12:38:19,12:38:19,,,F213-13,41,,,0,0,0,3,37684.664,0,,
20250407-Weekend-01-924-1-1155,12:39:16,12:39:16,,,F213-07,42,,,0,0,0,3,38573.164,0,,
20250407-Weekend-01-924-1-1155,12:40:00,12:40:00,,,F213-06,43,,,0,0,0,3,39243.18,1,,
20250407-Weekend-01-924-1-1155,12:41:06,12:41:06,,,F213-04,44,,,0,0,0,3,40294.637,0,,
20250407-Weekend-01-924-1-1155,12:41:26,12:41:26,,,F213-12,45,,,0,0,0,3,40595.195,0,,
20250407-Weekend-01-924-1-1155,12:42:00,12:42:00,,,F213-01,46,,,0,0,0,3,41129.414,1,,
20250407-Weekend-01-924-1-1755,17:55:00,17:55:00,,,F912-01,0,,,0,1,1,1,0,1,,
20250407-Weekend-01-924-1-1755,17:56:00,17:56:00,,,F912-18,1,,,0,1,1,1,293.5691,1,,
20250407-Weekend-01-924-1-1755,18:06:20,18:06:20,,,F261-45,2,,,0,0,0,3,10418.707,0,,
20250407-Weekend-01-924-1-1755,18:06:37,18:06:37,,,F261-03,3,,,0,0,0,3,10696.3,0,,
20250407-Weekend-01-924-1-1755,18:07:00,18:07:00,,,F261-05,4,,,0,0,0,3,11057.578,1,,
20250407-Weekend-01-924-1-1755,18:08:00,18:08:00,,,F261-35,5,,,0,0,0,3,11385.005,1,,
20250407-Weekend-01-924-1-1755,18:08:55,18:08:55,,,F261-04,6,,,0,0,0,3,12197.939,0,,
20250407-Weekend-01-924-1-1755,18:09:39,18:09:39,,,F262-01,7,,,0,0,0,3,12848.984,0,,
20250407-Weekend-01-924-1-1755,18:09:53,18:09:53,,,F262-17,8,,,0,0,0,3,13058.677,0,,
20250407-Weekend-01-924-1-1755,18:10:30,18:10:30,,,F262-18,9,,,0,0,0,3,13604.875,0,,
20250407-Weekend-01-924-1-1755,18:11:03,18:11:03,,,F252-01,10,,,0,0,0,3,14098.15,0,,
20250407-Weekend-01-924-1-1755,18:11:38,18:11:38,,,F252-04,11,,,0,0,0,3,14607.403,0,,
20250407-Weekend-01-924-1-1755,18:11:57,18:11:57,,,F252-27,12,,,0,0,0,3,14889.988,0,,
20250407-Weekend-01-924-1-1755,18:12:20,18:12:20,,,F252-28,13,,,0,0,0,3,15237.479,0,,
20250407-Weekend-01-924-1-1755,18:12:41,18:12:41,,,F252-29,14,,,0,0,0,3,15546.025,0,,
20250407-Weekend-01-924-1-1755,18:12:57,18:12:57,,,F252-30,15,,,0,0,0,3,15779.683,0,,
20250407-Weekend-01-924-1-1755,18:13:44,18:13:44,,,F252-31,16,,,0,0,0,3,16473.662,0,,
20250407-Weekend-01-924-1-1755,18:14:16,18:14:16,,,F252-32,17,,,0,0,0,3,16947.967,0,,
20250407-Weekend-01-924-1-1755,18:14:48,18:14:48,,,F252-33,18,,,0,0,0,3,17419.275,0,,
20250407-Weekend-01-924-1-1755,18:16:08,18:16:08,,,F251-33,19,,,0,0,0,3,18599.54,0,,
20250407-Weekend-01-924-1-1755,18:16:28,18:16:28,,,F251-34,20,,,0,0,0,3,18889.113,0,,
20250407-Weekend-01-924-1-1755,18:17:09,18:17:09,,,F251-35,21,,,0,0,0,3,19493.227,0,,
20250407-Weekend-01-924-1-1755,18:18:20,18:18:20,,,F251-36,22,,,0,0,0,3,20554.656,0,,
20250407-Weekend-01-924-1-1755,18:19:24,18:19:24,,,F251-37,23,,,0,0,0,3,21496.275,0,,
20250407-Weekend-01-924-1-1755,18:20:00,18:20:00,,,F251-38,24,,,0,0,0,3,22018.508,1,,
20250407-Weekend-01-924-1-1755,18:20:00,18:20:00,,,F251-39,25,,,0,0,0,3,22019.506,0,,
20250407-Weekend-01-924-1-1755,18:20:44,18:20:44,,,F251-40,26,,,0,0,0,3,22731.46,0,,
20250407-Weekend-01-924-1-1755,18:22:25,18:22:25,,,F241-23,27,,,0,0,0,3,24361.068,0,,
20250407-Weekend-01-924-1-1755,18:22:48,18:22:48,,,F241-24,28,,,0,0,0,3,24724.531,0,,
20250407-Weekend-01-924-1-1755,18:23:02,18:23:02,,,F241-02,29,,,0,0,0,3,24953.195,0,,
20250407-Weekend-01-924-1-1755,18:23:50,18:23:50,,,FL241-01,30,,,0,0,0,3,25713.225,0,,
20250407-Weekend-01-924-1-1755,18:24:00,18:24:00,,,F241-25,31,,,0,0,0,3,25872.094,1,,
20250407-Weekend-01-924-1-1755,18:24:10,18:24:10,,,F241-08,32,,,0,0,0,3,26002.014,0,,
20250407-Weekend-01-924-1-1755,18:25:00,18:25:00,,,F241-26,33,,,0,0,0,3,26598.285,0,,
20250407-Weekend-01-924-1-1755,18:28:23,18:28:23,,,F231-16,34,,,0,0,0,3,29010.39,0,,
20250407-Weekend-01-924-1-1755,18:29:30,18:29:30,,,F231-14,35,,,0,0,0,3,29809.443,0,,
20250407-Weekend-01-924-1-1755,18:31:00,18:31:00,,,F231-01,36,,,0,0,0,3,30877.787,1,,
20250407-Weekend-01-924-1-1755,18:32:09,18:32:09,,,F231-13,37,,,0,0,0,3,31957.049,0,,
20250407-Weekend-01-924-1-1755,18:35:55,18:35:55,,,F213-10,38,,,0,0,0,3,35457.91,0,,
20250407-Weekend-01-924-1-1755,18:37:08,18:37:08,,,F213-15,39,,,0,0,0,3,36588.395,0,,
20250407-Weekend-01-924-1-1755,18:37:30,18:37:30,,,F213-08,40,,,0,0,0,3,36922.91,0,,
20250407-Weekend-01-924-1-1755,18:38:19,18:38:19,,,F213-13,41,,,0,0,0,3,37684.664,0,,
20250407-Weekend-01-924-1-1755,18:39:16,18:39:16,,,F213-07,42,,,0,0,0,3,38573.164,0,,
20250407-Weekend-01-924-1-1755,18:40:00,18:40:00,,,F213-06,43,,,0,0,0,3,39243.18,1,,
20250407-Weekend-01-924-1-1755,18:41:06,18:41:06,,,F213-04,44,,,0,0,0,3,40294.637,0,,
20250407-Weekend-01-924-1-1755,18:41:26,18:41:26,,,F213-12,45,,,0,0,0,3,40595.195,0,,
20250407-Weekend-01-924-1-1755,18:42:00,18:42:00,,,F213-01,46,,,0,0,0,3,41129.414,1,,
